,local_timestamp,asks[0].price,asks[0].amount,bids[0].price,bids[0].amount,asks[1].price,asks[1].amount,bids[1].price,bids[1].amount,asks[2].price,asks[2].amount,bids[2].price,bids[2].amount,asks[3].price,asks[3].amount,bids[3].price,bids[3].amount,asks[4].price,asks[4].amount,bids[4].price,bids[4].amount,asks[5].price,asks[5].amount,bids[5].price,bids[5].amount,asks[6].price,asks[6].amount,bids[6].price,bids[6].amount,asks[7].price,asks[7].amount,bids[7].price,bids[7].amount,asks[8].price,asks[8].amount,bids[8].price,bids[8].amount,asks[9].price,asks[9].amount,bids[9].price,bids[9].amount,asks[10].price,asks[10].amount,bids[10].price,bids[10].amount,asks[11].price,asks[11].amount,bids[11].price,bids[11].amount,asks[12].price,asks[12].amount,bids[12].price,bids[12].amount,asks[13].price,asks[13].amount,bids[13].price,bids[13].amount,asks[14].price,asks[14].amount,bids[14].price,bids[14].amount,asks[15].price,asks[15].amount,bids[15].price,bids[15].amount,asks[16].price,asks[16].amount,bids[16].price,bids[16].amount,asks[17].price,asks[17].amount,bids[17].price,bids[17].amount,asks[18].price,asks[18].amount,bids[18].price,bids[18].amount,asks[19].price,asks[19].amount,bids[19].price,bids[19].amount,asks[20].price,asks[20].amount,bids[20].price,bids[20].amount,asks[21].price,asks[21].amount,bids[21].price,bids[21].amount,asks[22].price,asks[22].amount,bids[22].price,bids[22].amount,asks[23].price,asks[23].amount,bids[23].price,bids[23].amount,asks[24].price,asks[24].amount,bids[24].price,bids[24].amount
45,1722470424992699,0.0110404,133463.0,0.0110403,270246.0,0.0110405,92085.0,0.0110402,79027.0,0.011041,160875.0,0.0110394,44136.0,0.0110411,63588.0,0.0110393,151878.0,0.0110413,149760.0,0.0110392,56623.0,0.0110415,4260.0,0.0110388,59430.0,0.0110416,113791.0,0.0110386,82617.0,0.011042,59430.0,0.0110385,215405.0,0.0110421,18405.0,0.0110384,86711.0,0.0110422,268659.0,0.0110383,25786.0,0.0110423,712.0,0.0110382,102775.0,0.0110424,62692.0,0.0110381,77932.0,0.0110425,37934.0,0.011038,105817.0,0.0110426,157699.0,0.0110379,193214.0,0.0110427,20760.0,0.0110378,36230.0,0.0110428,37934.0,0.0110377,130646.0,0.0110429,724674.0,0.0110376,354290.0,0.011043,909.0,0.0110375,102775.0,0.0110431,4619.0,0.0110374,97712.0,0.0110432,228502.0,0.0110373,1495.0,0.0110433,76310.0,0.0110372,158506.0,0.0110435,15248.0,0.0110371,23473.0,0.0110436,42495.0,0.011037,65674.0,0.0110438,17936.0,0.0110369,21986.0,0.0110439,93650.0,0.0110367,163569.0
46,1722470425462769,0.0110372,203884.0,0.0110371,172157.0,0.0110374,174903.0,0.0110368,59430.0,0.0110375,373735.0,0.0110364,59430.0,0.0110379,155020.0,0.0110362,36230.0,0.0110384,59430.0,0.011036,59430.0,0.0110385,42471.0,0.0110357,158590.0,0.0110386,198924.0,0.0110355,99076.0,0.0110387,102775.0,0.0110354,62016.0,0.0110388,129174.0,0.0110352,138215.0,0.0110391,91685.0,0.0110351,125703.0,0.0110392,201024.0,0.011035,26498.0,0.0110393,421119.0,0.0110349,14201.0,0.0110394,52245.0,0.0110347,72479.0,0.0110395,290831.0,0.0110346,62016.0,0.0110396,59430.0,0.0110344,75796.0,0.0110397,26664.0,0.0110343,117814.0,0.0110398,759094.0,0.011034,150988.0,0.01104,149163.0,0.0110339,35778.0,0.0110401,595424.0,0.0110338,216749.0,0.0110402,1495.0,0.0110337,19740.0,0.0110403,302064.0,0.0110336,73014.0,0.0110404,359430.0,0.0110334,11453.0,0.0110408,59430.0,0.0110333,47385.0,0.0110411,54601.0,0.0110332,100000.0,0.0110412,875038.0,0.0110331,463.0
47,1722470425984474,0.0110341,446894.0,0.011034,1744.0,0.0110347,47141.0,0.0110338,90439.0,0.0110348,274277.0,0.0110333,748.0,0.011035,224077.0,0.0110329,1496.0,0.0110351,174954.0,0.0110328,1745.0,0.0110352,313526.0,0.0110327,46707.0,0.0110353,300000.0,0.0110326,19740.0,0.0110354,217561.0,0.0110322,44326.0,0.0110355,284360.0,0.0110318,27282.0,0.0110356,52245.0,0.0110317,455.0,0.0110357,137774.0,0.0110316,1745.0,0.0110358,53741.0,0.0110315,63862.0,0.011036,69430.0,0.0110314,36230.0,0.0110363,90831.0,0.0110313,572383.0,0.0110364,59430.0,0.0110312,119038.0,0.0110368,59430.0,0.0110311,230852.0,0.0110369,41649.0,0.011031,83052.0,0.011037,363479.0,0.0110309,7149.0,0.0110371,104142.0,0.0110308,917.0,0.0110372,311350.0,0.0110307,1496.0,0.0110374,1000000.0,0.0110306,1812.0,0.0110375,373735.0,0.0110305,7861.0,0.0110377,463.0,0.0110304,21485.0,0.0110378,90831.0,0.0110303,173025.0,0.0110379,52245.0,0.0110299,46643.0
48,1722470426453717,0.0110341,251675.0,0.011034,199229.0,0.0110343,11127.0,0.0110338,90439.0,0.0110344,233799.0,0.0110333,748.0,0.0110346,52245.0,0.0110332,59430.0,0.0110352,214450.0,0.0110329,27282.0,0.0110354,42198.0,0.0110328,27531.0,0.0110355,76540.0,0.0110327,72493.0,0.0110356,52245.0,0.0110326,45526.0,0.0110357,34999.0,0.0110324,25786.0,0.0110358,1496.0,0.0110323,25786.0,0.0110359,40153.0,0.0110322,80556.0,0.011036,59430.0,0.0110318,1496.0,0.0110362,178857.0,0.0110317,455.0,0.0110364,59430.0,0.0110316,1745.0,0.0110365,26664.0,0.0110315,19740.0,0.0110366,45313.0,0.0110314,36230.0,0.0110368,59430.0,0.0110312,222921.0,0.0110369,159435.0,0.0110311,230852.0,0.011037,363479.0,0.0110308,917.0,0.0110371,104142.0,0.0110307,91601.0,0.0110372,265886.0,0.0110306,1812.0,0.0110375,428321.0,0.0110305,712.0,0.0110377,463.0,0.0110304,84540.0,0.0110378,90831.0,0.0110303,173025.0,0.011038,1496.0,0.0110299,46643.0
49,1722470426972229,0.0110282,135822.0,0.0110281,45581.0,0.0110284,31289.0,0.011028,1746.0,0.0110285,169968.0,0.0110279,109915.0,0.0110286,75715.0,0.0110275,137843.0,0.011029,82842.0,0.0110274,202501.0,0.0110291,46625.0,0.0110272,1919.0,0.0110292,394322.0,0.0110268,21486.0,0.0110293,21135.0,0.0110267,201569.0,0.0110294,255330.0,0.0110266,3073.0,0.0110295,57075.0,0.0110265,4914.0,0.0110296,108792.0,0.0110264,531.0,0.0110297,35417.0,0.0110263,1496.0,0.0110298,36230.0,0.0110262,103943.0,0.01103,85216.0,0.0110261,23664.0,0.0110302,25786.0,0.011026,651534.0,0.0110303,13752.0,0.0110258,291130.0,0.0110304,177855.0,0.0110257,19738.0,0.0110305,68266.0,0.0110256,1746.0,0.0110306,36230.0,0.0110255,45026.0,0.0110307,468877.0,0.0110253,92842.0,0.0110309,32641.0,0.0110252,1497.0,0.011031,46404.0,0.011025,12441.0,0.0110311,59743.0,0.0110249,363479.0,0.0110312,29253.0,0.0110248,90153.0,0.0110313,32641.0,0.0110246,19738.0
50,1722470427490139,0.0110345,376544.0,0.0110344,288649.0,0.0110347,1496.0,0.0110343,46135.0,0.0110351,51412.0,0.0110342,46135.0,0.0110358,2993.0,0.0110339,148910.0,0.0110359,5157.0,0.0110338,82415.0,0.011036,10000.0,0.0110337,46201.0,0.0110361,75164.0,0.0110336,176452.0,0.0110362,1106087.0,0.0110335,194045.0,0.0110364,29588.0,0.0110334,118935.0,0.0110366,20760.0,0.0110333,192327.0,0.0110367,45312.0,0.0110332,192258.0,0.0110369,1496.0,0.0110331,264504.0,0.011037,41387.0,0.011033,52390.0,0.0110371,47245.0,0.0110329,118935.0,0.0110372,106456.0,0.0110326,27328.0,0.0110373,117782.0,0.0110325,52245.0,0.0110376,1745.0,0.0110324,68635.0,0.0110377,463.0,0.0110322,139005.0,0.0110378,81085.0,0.0110321,195246.0,0.011038,1496.0,0.011032,99076.0,0.0110381,5157.0,0.0110319,140935.0,0.0110382,19740.0,0.0110318,61521.0,0.0110384,46958.0,0.0110314,45476.0,0.0110385,60313.0,0.0110313,94964.0,0.0110386,92630.0,0.0110312,219438.0
51,1722470427957189,0.0110391,45126.0,0.011039,422770.0,0.0110398,17939.0,0.0110389,297150.0,0.01104,748.0,0.0110388,86423.0,0.0110402,1495.0,0.0110387,294045.0,0.0110404,100000.0,0.0110383,196342.0,0.0110405,22788.0,0.0110382,346150.0,0.0110406,5157.0,0.0110379,390237.0,0.0110411,58347.0,0.0110378,151880.0,0.0110412,47038.0,0.0110377,332393.0,0.0110413,59842.0,0.0110376,324862.0,0.0110415,17271.0,0.0110375,3664.0,0.0110416,54361.0,0.0110374,5823.0,0.0110417,11917.0,0.011037,36230.0,0.0110418,248726.0,0.0110366,44143.0,0.0110419,167641.0,0.0110365,180806.0,0.011042,23164.0,0.0110364,175047.0,0.0110421,18405.0,0.0110362,291965.0,0.0110422,39064.0,0.011036,155020.0,0.0110423,1175.0,0.0110359,19740.0,0.0110424,5006.0,0.0110358,112037.0,0.0110425,32634.0,0.0110354,126759.0,0.0110426,29517.0,0.0110351,346422.0,0.0110427,85525.0,0.011035,177932.0,0.0110428,535379.0,0.0110348,363479.0,0.0110429,381417.0,0.0110347,365454.0
52,1722470428478604,0.0110391,208008.0,0.011039,76066.0,0.0110396,4620.0,0.0110384,110767.0,0.0110397,54581.0,0.0110383,99319.0,0.0110398,17939.0,0.0110382,146150.0,0.01104,60178.0,0.0110379,201851.0,0.0110402,1495.0,0.0110378,88475.0,0.0110403,44143.0,0.0110377,137774.0,0.0110404,100000.0,0.0110376,99076.0,0.0110405,22788.0,0.0110374,26695.0,0.0110406,5157.0,0.0110373,21235.0,0.0110407,19819.0,0.011037,36230.0,0.0110408,44143.0,0.0110366,86004.0,0.0110409,67420.0,0.0110365,180806.0,0.011041,7245.0,0.0110364,175047.0,0.0110411,68342.0,0.0110362,409759.0,0.0110412,71958.0,0.011036,155020.0,0.0110413,15247.0,0.0110359,19740.0,0.0110414,9931.0,0.0110358,112037.0,0.0110415,75618.0,0.0110354,36693.0,0.0110416,54361.0,0.0110352,86004.0,0.0110417,374269.0,0.0110351,346422.0,0.0110418,248726.0,0.011035,177932.0,0.0110419,167641.0,0.0110349,163567.0,0.011042,23164.0,0.0110348,363479.0,0.0110421,18405.0,0.0110347,158120.0
53,1722470429002300,0.0110381,354282.0,0.011038,90833.0,0.0110382,71127.0,0.0110378,52245.0,0.0110383,149403.0,0.0110374,909.0,0.0110384,98384.0,0.0110373,1495.0,0.0110386,208690.0,0.0110369,166972.0,0.0110387,46645.0,0.0110368,25786.0,0.0110389,220607.0,0.0110365,180806.0,0.011039,129999.0,0.0110362,61163.0,0.0110391,251206.0,0.011036,155020.0,0.0110392,59430.0,0.0110359,250527.0,0.0110396,59430.0,0.0110358,104233.0,0.0110397,54581.0,0.0110356,86010.0,0.0110398,17939.0,0.0110354,36693.0,0.01104,60178.0,0.0110353,120234.0,0.0110402,1495.0,0.0110352,481284.0,0.0110404,44143.0,0.0110351,346422.0,0.0110405,22788.0,0.011035,177932.0,0.0110406,5157.0,0.0110347,113191.0,0.0110407,44143.0,0.0110346,375898.0,0.0110408,4620.0,0.0110345,254096.0,0.0110409,538464.0,0.0110344,301851.0,0.011041,251769.0,0.0110343,90439.0,0.0110411,19740.0,0.011034,1496.0,0.0110412,93896.0,0.0110339,102775.0,0.0110413,7561.0,0.0110338,36230.0
54,1722470429474135,0.0110379,240041.0,0.0110378,55823.0,0.011038,91932.0,0.0110375,88017.0,0.0110381,76891.0,0.0110374,137719.0,0.0110383,149403.0,0.0110367,155814.0,0.0110384,33945.0,0.0110365,155020.0,0.0110388,59430.0,0.0110362,61163.0,0.011039,34999.0,0.0110361,101856.0,0.0110391,31566.0,0.011036,180806.0,0.0110392,59430.0,0.0110359,45526.0,0.0110395,44143.0,0.0110358,130019.0,0.0110396,59430.0,0.0110355,25786.0,0.0110397,54581.0,0.0110354,109345.0,0.0110398,26664.0,0.0110353,140019.0,0.0110399,58357.0,0.0110352,181194.0,0.01104,60178.0,0.0110351,255591.0,0.0110401,368774.0,0.011035,217807.0,0.0110402,1495.0,0.0110348,185634.0,0.0110403,178567.0,0.0110347,368636.0,0.0110405,22788.0,0.0110346,375898.0,0.0110406,5157.0,0.0110345,344170.0,0.0110407,117746.0,0.0110344,301851.0,0.0110408,4620.0,0.0110343,90439.0,0.0110409,58357.0,0.011034,1496.0,0.011041,251769.0,0.0110339,102775.0,0.0110411,78097.0,0.0110338,36230.0
55,1722470429999897,0.0110356,336749.0,0.0110355,4713.0,0.0110358,31289.0,0.0110345,151321.0,0.011036,145149.0,0.0110344,201851.0,0.0110361,46073.0,0.0110343,90439.0,0.0110362,208102.0,0.011034,96146.0,0.0110363,135492.0,0.0110339,128561.0,0.0110364,59430.0,0.0110338,81756.0,0.0110365,26664.0,0.0110336,30943.0,0.0110366,13752.0,0.0110332,51183.0,0.0110368,161212.0,0.0110331,463.0,0.0110369,29338.0,0.011033,36230.0,0.0110372,59430.0,0.0110329,1496.0,0.0110373,512752.0,0.0110327,137572.0,0.0110375,52245.0,0.0110326,46748.0,0.0110376,421475.0,0.0110325,25157.0,0.0110377,69998.0,0.0110324,60831.0,0.0110378,94725.0,0.0110322,36230.0,0.0110379,200000.0,0.0110321,27999.0,0.011038,156161.0,0.0110318,59282.0,0.0110383,90831.0,0.0110316,454.0,0.0110388,59430.0,0.0110315,66330.0,0.011039,34999.0,0.0110314,69952.0,0.0110391,31566.0,0.0110313,46755.0,0.0110392,59430.0,0.0110312,1190.0,0.0110395,44143.0,0.0110311,72237.0
